Customer ID,Loan Sanction Amount (USD)
C-43771,77.476036
C-30935,23652.7
C-9409,24916.695
C-32052,59.85774
C-21291,58507.145
C-12533,67.434975
C-45066,45745.29
C-18952,13499.699
C-33598,78.53992
C-41516,18752.783
C-20630,83836.33
C-40828,43312.637
C-23090,86126.28
C-36146,34466.117
C-30167,74425.266
C-10,29385.361
C-42182,125.165184
C-7259,-64.65323
C-32266,37221.484
C-41613,48572.645
C-28771,126.09242
C-10650,90136.72
C-33635,21599.176
C-8473,106201.84
C-26093,24711.639
C-10401,20048.254
C-9256,15.776414
C-22384,23936.988
C-45099,120.27016
C-22137,14347.305
C-31747,1210.6062
C-10264,131.62135
C-22593,82474.945
C-6457,20427.908
C-49382,58200.805
C-48322,36030.594
C-30083,61520.73
C-33736,22839.182
C-14514,60654.477
C-47895,222.75029
C-46058,27920.492
C-10409,164432.19
C-36999,37820.7
C-46147,292.50943
C-7830,77337.99
C-15890,61.25201
C-13225,60296.08
C-30072,159736.78
C-26769,70077.65
C-9297,61362.35
C-48807,122.55135
C-17644,33413.703
C-407,2.602691
C-13485,50241.84
C-3921,120161.016
C-20504,87251.94
C-10949,30713.348
C-26961,73170.92
C-12129,18484.219
C-1587,34559.914
C-12661,67.15186
C-45602,109943.05
C-43345,-311.8437
C-23204,26452.508
C-35662,9984.567
C-16935,6683.523
C-18143,110186.88
C-8752,142256.69
C-27650,67864.59
C-30398,82852.53
C-16528,68485.75
C-49874,110036.37
C-7213,23198.496
C-30377,70795.02
C-26682,4612.1436
C-26509,100449.625
C-48384,476.2278
C-31429,53992.457
C-21613,6.753135
C-27515,33195.914
C-48274,172495.98
C-5091,71631.97
C-3707,101810.85
C-419,35640.875
C-16844,25031.36
C-12748,-18.671032
C-39683,84735.17
C-17356,25540.973
C-14964,6922.592
C-15908,132566.1
C-49439,1050.9523
C-651,82094.01
C-20151,57320.816
C-41459,-181.58328
C-21301,65321.45
C-34002,136282.03
C-49015,13308.031
C-17419,89429.66
C-20315,51539.465
C-45808,142864.12
C-27311,10940.457
C-47577,777.03656
C-7419,137313.2
C-38286,7808.0947
C-8149,16572.752
C-11809,36282.402
C-2676,138492.61
C-4571,26571.941
C-35983,49644.004
C-29940,84.38526
C-30745,23103.48
C-14591,24943.678
C-32990,135742.75
C-38072,41645.105
C-22370,47490.934
C-24894,44368.984
C-10668,60078.293
C-42782,101584.17
C-7270,47905.83
C-32522,80745.414
C-33627,163024.98
C-39977,21359.648
C-27020,30175.596
C-2051,28892.143
C-33571,22675.424
C-33036,56208.094
C-37096,13.413881
C-20998,59.006016
C-33479,62.85033
C-11202,103551.58
C-29404,28503.893
C-10719,47251.746
C-23570,17632.611
C-15740,51291.055
C-23697,93727.13
C-655,155947.38
C-9762,13823.6875
C-18169,74095.72
C-22297,33647.273
C-5567,15194.305
C-11368,64402.695
C-1422,31056.592
C-9698,41275.062
C-35210,116107.766
C-12067,25724.799
C-38734,25438.783
C-4910,104552.16
C-33860,-368.67932
C-15362,84449.586
C-39999,39597.6
C-43523,9729.274
C-39121,75191.055
C-47395,-1452.3153
C-41966,2089.5815
C-1974,56.250904
C-44911,66.30673
C-32501,35061.348
C-11541,50435.375
C-6722,25880.281
C-14869,37029.906
C-37900,87118.27
C-1153,69487.88
C-40710,74803.555
C-14903,45095.72
C-41500,365.02466
C-32037,62076.082
C-34596,52408.41
C-44958,37731.652
C-18829,73859.66
C-27125,14414.618
C-15581,16001.68
C-20958,40042.566
C-21420,41993.81
C-27294,24099.527
C-37187,106478.12
C-42472,644.2701
C-37987,33161.543
C-35409,15412.776
C-37636,51342.914
C-25977,42527.996
C-349,71741.17
C-37684,40980.94
C-545,49559.715
C-46075,66794.83
C-22963,44195.996
C-45224,39087.02
C-9691,10375.661
C-665,75582.664
C-44273,774.42896
C-8558,26824.19
C-12401,66168.56
C-14660,80031.18
C-2343,18040.766
C-23633,52081.9
C-32418,13871.718
C-39914,60836.1
C-40581,120.83432
C-26713,51856.25
C-30567,97173.96
C-11871,110819.21
C-27591,61930.316
C-19017,118437.15
C-13134,24020.445
C-27647,50480.066
C-42929,1302.4995
C-49561,67473.984
C-21327,27240.805
C-26096,31307.371
C-7967,48564.277
C-10957,15881.972
C-44822,45460.4
C-41350,83998.55
C-44455,-821.3239
C-2219,46686.92
C-38659,248.21384
C-46883,24104.05
C-271,109459.18
C-42359,58438.254
C-29117,38566.81
C-44553,25847.889
C-19647,57543.02
C-24423,11864.651
C-30470,21976.271
C-48469,-541.4262
C-23634,128800.63
C-12484,141523.73
C-26020,118099.586
C-12295,52040.043
C-23128,35232.215
C-21087,75264.14
C-31722,20556.67
C-36036,-1.8408486
C-38726,99767.91
C-22769,75382.43
C-39905,100267.12
C-27197,95243.484
C-32403,57926.734
C-14700,86133.75
C-21284,80806.68
C-12528,69.00043
C-12508,43475.54
C-7149,99243.05
C-3119,27690.588
C-35807,8800.981
C-20568,7921.921
C-8901,18620.58
C-35925,74070.96
C-44322,117082.95
C-24132,81.61511
C-25625,63685.5
C-16321,37753.234
C-18295,41311.613
C-39422,17.03899
C-45473,68811.33
C-12598,28759.209
C-23482,14987.349
C-34508,20469.38
C-4928,45682.938
C-41577,31525.578
C-10220,24380.38
C-30789,82317.77
C-49027,70021.68
C-616,30725.457
C-26530,90565.24
C-38580,55369.523
C-30934,82789.53
C-13941,69197.65
C-2102,80725.266
C-26503,66028.484
C-19116,57544.438
C-44139,350.43576
C-24023,65345.367
C-49900,76.507034
C-5608,75.6588
C-25790,66305.21
C-33294,56789.63
C-844,81572.34
C-12314,22239.016
C-21076,90556.586
C-38308,119.79696
C-45897,12813.33
C-1174,5061.5815
C-4681,72165.41
C-41312,146.26154
C-204,66.36555
C-16893,25179.799
C-3423,15970.507
C-29932,65.98399
C-42203,381.09503
C-19862,87765.13
C-17005,137.69437
C-32840,65567.46
C-42305,15610.146
C-47626,83498.05
C-5137,24585.215
C-41509,543.52563
C-37090,25714.898
C-12812,137290.19
C-4228,38410.95
C-23045,82.23774
C-7795,49392.48
C-30309,81245.13
C-30894,125899.87
C-39571,41665.715
C-36240,59441.758
C-44170,-108.36348
C-22271,71484.38
C-36190,31832.508
C-9667,87094.23
C-5604,-977.92004
C-24624,173909.88
C-20424,47686.887
C-332,16881.506
C-22201,37567.113
C-28999,142118.66
C-33927,47345.04
C-45168,49597.21
C-12640,17535.195
C-42180,207.28944
C-26233,30785.996
C-32360,28171.57
C-34524,61755.336
C-4035,27567.205
C-25494,150671.08
C-24585,117510.01
C-14223,17993.373
C-18195,120180.53
C-1158,62847.56
C-46292,1560.566
C-16225,38859.16
C-26790,30925.484
C-32448,129016.42
C-31828,19247.94
C-36479,95600.67
C-7466,75868.31
C-9461,50.48702
C-20937,49049.934
C-47661,67.85079
C-696,44607.727
C-28575,14531.615
C-15255,49163.258
C-23750,121194.26
C-33364,11861.814
C-14477,68047.57
C-32425,64684.844
C-24700,70113.47
C-9874,35187.31
C-4459,61206.953
C-35676,103531.28
C-29818,22894.947
C-13986,34.06568
C-36652,33231.98
C-1383,-67.284355
C-6847,57648.273
C-21254,53922.703
C-48417,168.70271
C-17265,29141.959
C-37401,103280.79
C-18957,62621.586
C-11713,23238.871
C-12069,10130.989
C-10705,24120.387
C-980,133751.92
C-16041,30433.488
C-18454,57023.223
C-19746,40902.195
C-41270,81347.33
C-26892,19949.166
C-3367,83898.516
C-42072,61730.777
C-12593,46934.164
C-35875,135588.06
C-3655,101935.49
C-44064,121.41797
C-19745,37462.887
C-47778,-8248.582
C-32354,24838.492
C-14690,34319.42
C-2436,68347.586
C-9195,25234.4
C-10996,24254.799
C-46446,88099.63
C-47727,250.47943
C-44440,20581.19
C-38768,68118.625
C-44458,44203.19
C-28022,73161.21
C-1833,61143.03
C-44048,2.9282556
C-43581,37125.02
C-11836,119891.57
C-40238,100256.13
C-9540,51238.312
C-24295,105802.06
C-11870,13983.745
C-9176,-396.45154
C-491,66042.99
C-46211,306.25894
C-19575,24546.926
C-20477,37537.535
C-7549,112.074715
C-13827,30.980623
C-2521,-63.547142
C-22928,17951.656
C-34367,49933.316
C-44143,56913.426
C-32305,37563.617
C-22982,57515.67
C-8570,29469.824
C-47762,22865.742
C-15745,48238.97
C-45348,-222.65756
C-24749,71958.1
C-2886,79930.94
C-44644,295.26337
C-42030,259.35895
C-2422,109356.21
C-44592,696.0131
C-7337,29330.037
C-16799,47955.992
C-1496,7598.1445
C-4487,27090.225
C-21362,68813.3
C-11718,45590.977
C-38186,43961.11
C-26635,45109.586
C-20721,33462.414
C-10600,21430.23
C-13269,106851.54
C-40699,54963.57
C-10456,20684.39
C-2914,39311.49
C-26715,19959.488
C-40359,150.58559
C-12470,12932.026
C-19880,168984.1
C-43675,2258.6775
C-21623,-625.31793
C-5701,77545.85
C-19785,43256.152
C-28535,32.48068
C-7575,68712.39
C-8713,44884.477
C-5556,33468.977
C-8333,29155.068
C-39849,140232.06
C-45164,180.00534
C-37717,9421.123
C-48544,119.68119
C-44768,-2557.7043
C-47782,51804.113
C-7443,14500.694
C-23911,87529.7
C-38369,100801.91
C-17243,19372.418
C-29150,25664.846
C-23906,22602.373
C-33285,95.32189
C-45544,821.1305
C-17712,25642.676
C-43525,158126.36
C-5201,67.63612
C-45293,314.7199
C-40814,14303.6
C-9763,49999.79
C-31173,97675.71
C-43912,51462.81
C-35267,9772.3955
C-24883,55191.477
C-47583,333.93613
C-4364,33888.99
C-38468,63828.242
C-31953,85044.96
C-8119,67.09829
C-36820,11.541133
C-27132,171.6044
C-12158,40739.434
C-24229,58041.312
C-45092,25968.316
C-11256,25661.258
C-32078,72404.87
C-26805,22512.525
C-6587,79571.3
C-16375,-7.4060893
C-38872,8543.123
C-11666,115531.18
C-47971,-26.831392
C-1758,27299.922
C-47270,259.27374
C-44497,48.681744
C-45485,28.830307
C-11999,48135.05
C-40569,93101.23
C-19737,39055.777
C-5142,19003.09
C-32906,50666.79
C-16349,54667.867
C-24711,66115.6
C-30833,28431.023
C-43492,71881.24
C-5421,86969.68
C-34082,24428.992
C-2721,16596.178
C-34369,87808.375
C-32260,33802.63
C-31597,80532.016
C-4752,36419.484
C-32455,20997.555
C-40491,122518.47
C-14873,78539.39
C-21551,72567.36
C-8116,10631.3
C-16330,27640.043
C-4802,126665.414
C-45841,141084.55
C-13061,186375.08
C-16078,97625.29
C-5128,12122.762
C-46631,43466.92
C-27368,141358.39
C-21132,12641.491
C-5243,141425.73
C-25764,41907.07
C-49433,43371.715
C-30765,48156.6
C-5941,73968.22
C-44619,11631.08
C-31269,104623.89
C-17795,22325.809
C-15688,80148.54
C-3289,95047.59
C-44648,-76.62673
C-13060,36351.176
C-11363,16146.492
C-25003,93678.47
C-1404,82.772964
C-18505,73378.57
C-32860,64686.652
C-1226,17092.13
C-45141,55383.6
C-9143,189963.66
C-4323,54163.086
C-1521,67665.01
C-41180,39349.727
C-20947,40214.3
C-40770,48648.176
C-44128,83982.18
C-1630,54753.984
C-18626,20413.41
C-47404,11095.536
C-12049,268.90573
C-14855,17346.43
C-16168,42763.55
C-29548,19137.416
C-28599,26078.318
C-11596,26906.861
C-12999,47065.76
C-30638,-24.174257
C-39867,40176.555
C-31751,72089.26
C-12493,96927.36
C-12584,50433.14
C-24518,41321.12
C-15630,21366.861
C-27867,127538.38
C-10871,41543.95
C-25085,8687.507
C-18875,46732.445
C-30658,219731.97
C-49159,73931.23
C-30612,14618.511
C-20638,97.54762
C-42246,252.14874
C-24381,-15.052151
C-48996,-1302.6969
C-16822,158413.53
C-34881,92851.3
C-9465,25207.902
C-27607,23838.025
C-28342,45958.316
C-49082,646.2481
C-20508,42075.035
C-18024,209748.06
C-6366,118804.82
C-37311,17554.596
C-15345,35758.918
C-26306,45042.65
C-5597,73896.08
C-44609,237.47603
C-49706,70123.555
C-45156,24443.8
C-41522,-2981.2476
C-39836,28775.693
C-22916,39620.562
C-30038,34445.348
C-40372,19445.14
C-12627,90182.266
C-17313,32496.75
C-37382,13342.163
C-1339,44545.543
C-13271,49817.07
C-40538,93219.92
C-35220,71301.13
C-43686,341.2423
C-192,73358.35
C-12818,69.242096
C-45205,56329.855
C-7119,27552.072
C-231,24.739742
C-4578,80486.53
C-33810,50661.793
C-34686,47183.805
C-14796,49408.625
C-6032,30261.604
C-48521,35000.504
C-20155,-305.77124
C-33183,52963.37
C-21120,66379.234
C-18946,52930.113
C-26257,16309.427
C-15373,100044.836
C-47420,87098.27
C-44269,-294.35986
C-20954,15867.115
C-35151,31183.686
C-44362,138541.11
C-5186,45924.94
C-8524,96735.336
C-31471,91483.43
C-46447,348.86594
C-31885,97652.03
C-32012,21243.584
C-20566,88732.54
C-2866,87661.57
C-31098,42783.566
C-18638,74170.67
C-33504,18252.504
C-34261,10846.863
C-28562,125228.71
C-25802,2237.5127
C-18543,75.07713
C-9190,37542.098
C-6975,27388.262
C-4525,87.993065
C-8202,124434.125
C-17884,21731.346
C-11245,103840.19
C-36274,26699.967
C-16046,38471.465
C-20706,111414.58
C-42720,154.87688
C-49694,52358.625
C-42274,39266.203
C-4679,-216.2065
C-2685,98.983986
C-6075,176013.73
C-36249,31448.389
C-21360,20722.225
C-7201,12701.49
C-37945,74430.22
C-11873,14439.714
C-18214,56424.406
C-9126,61619.652
C-39294,36047.34
C-43968,72590.484
C-30647,25158.514
C-40754,127691.234
C-10100,46519.41
C-48747,53409.28
C-15454,48164.41
C-22631,45792.094
C-1641,105719.25
C-1568,191.35231
C-22433,5745.141
C-1662,61432.105
C-39656,37743.688
C-37204,124120.28
C-15617,50747.582
C-24856,49719.92
C-35738,68.15323
C-1620,49753.164
C-32791,24793.223
C-38273,16698.41
C-45008,27326.643
C-43112,1518.4296
C-34100,114208.72
C-36943,66387.984
C-46033,113619.53
C-25330,43230.613
C-20205,40339.707
C-321,19067.945
C-21310,32164.822
C-8746,32669.22
C-30668,44750.984
C-4868,79.74127
C-32426,71134.63
C-22352,80481.78
C-335,115.90994
C-3079,-123.46875
C-4865,128860.54
C-48396,10290.534
C-29927,74092.914
C-45515,516.8085
C-28098,56902.094
C-1212,18.864563
C-16462,61.647472
C-39807,40863.332
C-293,58.916027
C-33495,24048.547
C-31600,58483.145
C-18197,114228.41
C-5828,96264.336
C-48356,48555.055
C-22272,74552.414
C-14743,12054.292
C-2128,29573.145
C-44523,155763.27
C-36523,73513.7
C-9586,73637.16
C-5136,28.06284
C-6830,15831.402
C-12713,61841.76
C-45482,119630.17
C-46048,17564.07
C-45773,189429.31
C-12973,25929.734
C-3693,61076.895
C-20620,75170.2
C-19375,11.956966
C-16596,25411.318
C-11867,145447.4
C-46864,747.3447
C-28179,81925.04
C-31877,57.640057
C-24366,77888.016
C-46534,493.4693
C-2880,35911.797
C-19958,4005.6223
C-19791,29395.25
C-44929,1347.8888
C-45282,260.51846
C-7350,18409.777
C-46396,98107.62
C-12456,103736.63
C-9311,68972.29
C-39689,28069.729
C-10222,40760.758
C-2783,20188.006
C-33971,63.899876
C-8720,62.293987
C-38029,138438.27
C-74,123128.414
C-43255,23667.805
C-38272,133.14359
C-39462,22448.74
C-16673,65077.555
C-27320,23242.125
C-30291,169258.28
C-40017,76016.81
C-33492,54112.79
C-12243,201.41562
C-33872,19.321995
C-13988,21786.271
C-21472,86824.086
C-17769,80556.56
C-10045,45672.508
C-9603,21998.223
C-31076,45677.355
C-19713,29827.592
C-36714,45123.008
C-44826,343.51425
C-32247,19954.457
C-29361,10869.035
C-585,122.85853
C-40935,24384.664
C-10851,31460.344
C-10710,116601.82
C-13375,17822.777
C-16472,93431.89
C-5500,162881.8
C-1900,50.498306
C-22712,16781.82
C-14778,17772.355
C-48257,12.989157
C-15447,179663.58
C-17302,77743.6
C-8406,39803.336
C-20982,57893.223
C-37045,19624.121
C-44491,116544.086
C-45662,50972.78
C-32565,69.35544
C-3261,42847.76
C-27359,60671.316
C-36833,68427.336
C-23712,59626.2
C-22131,27227.494
C-18495,45308.12
C-12647,66688.86
C-23757,81492.41
C-45802,199.23058
C-23505,30889.094
C-34605,59459.2
C-7130,84693.945
C-39405,27124.934
C-23589,22114.42
C-3925,43950.14
C-35906,13168.343
C-28987,29009.99
C-4416,82148.914
C-30536,118.46339
C-18072,15.626772
C-19522,25871.621
C-22802,23047.64
C-42828,45.114758
C-16996,6702.107
C-9201,38494.13
C-9752,25962.098
C-4797,84103.72
C-10466,29119.396
C-7065,65723.695
C-13259,24498.97
C-49123,37243.7
C-16530,18450.518
C-2039,156539.4
C-46189,719.29724
C-23370,184725.36
C-44934,8082.028
C-43469,423.60504
C-45999,28634.98
C-25760,21048.992
C-13918,42774.5
C-6876,51738.26
C-13146,97784.22
C-30677,78672.44
C-542,29248.865
C-19135,124998.21
C-30261,48728.11
C-39745,37779.363
C-17659,9101.262
C-3616,58778.87
C-1503,15.881475
C-39093,47131.73
C-18661,76.92289
C-9446,50827.688
C-18380,44349.09
C-37452,43589.48
C-41342,6516.1274
C-22671,68206.445
C-32850,84036.22
C-45243,130.20299
C-22034,88863.94
C-8295,230122.3
C-41284,392.84195
C-13889,19529.941
C-40587,118818.875
C-14680,85352.586
C-14601,159.36916
C-12160,11892.318
C-12993,11808.537
C-28088,26579.654
C-31612,81.48372
C-3126,46157.414
C-15751,10571.178
C-47508,-901.6996
C-24939,63145.7
C-6882,31009.275
C-21788,49169.44
C-43964,52979.855
C-30266,28189.6
C-6394,85181.414
C-43533,199.08836
C-14791,13686.74
C-11403,41537.992
C-17464,105103.15
C-4557,46979.215
C-38303,74010.516
C-49452,187692.53
C-20364,29167.197
C-15849,54602.688
C-8725,31849.17
C-34804,91548.57
C-35979,9036.142
C-12499,86155.88
C-43198,658.6386
C-28225,48570.61
C-29397,100437.02
C-4895,52752.645
C-2756,30912.268
C-33111,61838.688
C-22333,19020.453
C-46087,22087.172
C-47578,291.8845
C-27114,26073.143
C-34894,23184.512
C-46586,313.75012
C-23494,154225.94
C-1371,38564.49
C-1777,39870.457
C-14598,61412.72
C-18344,126990.87
C-10418,93219.25
C-43572,84004.72
C-13850,42251.098
C-11983,67.27566
C-39356,44215.52
C-34201,13954.92
C-9830,19242.783
C-23286,113320.09
C-48239,11909.618
C-25950,54161.113
C-11209,49739.484
C-22152,4683.3706
C-6568,100044.15
C-43322,-69.22324
C-26001,89470.37
C-16686,16736.006
C-17438,22627.936
C-38514,47543.92
C-27084,5516.7905
C-12029,20119.656
C-34453,70890.28
C-790,78403.22
C-540,28385.762
C-25886,48236.293
C-748,92.607254
C-49052,683.55554
C-20748,75725.94
C-22844,103354.13
C-17684,34508.98
C-32068,153789.89
C-47144,31325.143
C-5269,76674.95
C-41929,-447.72797
C-20659,38612.043
C-38934,57311.105
C-4341,27509.771
C-32764,94789.6
C-13537,43796.7
C-33858,79861.734
C-26207,73589.445
C-40431,46760.84
C-1944,25844.41
C-42119,228.9715
C-48626,95.88675
C-43466,39936.07
C-43375,505.66916
C-37348,85287.15
C-27985,27989.148
C-41158,83905.375
C-39772,21190.229
C-5730,206495.02
C-22109,6872.147
C-16865,74.285736
C-30518,54472.855
C-36477,260.04343
C-2996,24630.123
C-47730,28963.771
C-3383,42737.27
C-4499,54222.887
C-39170,26038.373
C-32572,54713.91
C-27029,52593.492
C-23996,21844.719
C-9186,33064.055
C-31430,112971.625
C-42911,740.9676
C-6652,53270.207
C-45068,-280.68265
C-6698,135801.17
C-41781,728.9401
C-17272,7169.4775
C-20690,100604.55
C-6718,80948.1
C-9948,83094.695
C-34767,44793.74
C-7524,37920.91
C-38371,20789.717
C-49630,21072.328
C-34721,77192.734
C-16406,29674.723
C-21203,123807.89
C-9130,85.26336
C-20795,49418.824
C-26586,49051.5
C-26043,3702.1943
C-32959,16854.666
C-46553,1359.7944
C-16456,28263.898
C-422,45194.258
C-33286,73.005875
C-34153,182288.05
C-43953,131432.83
C-25147,40318.062
C-42535,101583.93
C-39156,11426.679
C-43046,42023.426
C-42036,63348.95
C-41166,82076.766
C-14368,52141.637
C-17694,16079.308
C-8236,161.36443
C-10111,20643.705
C-47293,444.77054
C-37770,24003.576
C-25680,27051.883
C-18853,-4.416691
C-38507,65.787155
C-10375,54231.79
C-31550,95395.71
C-6402,100010.54
C-1205,35070.234
C-48238,93322.89
C-47533,454.52206
C-5628,39122.508
C-49950,295.67276
C-21892,98801.3
C-31802,8823.781
C-9981,69057.39
C-38162,18536.861
C-113,26333.564
C-32238,103.14393
C-29780,47074.484
C-3903,39862.1
C-24544,43711.547
C-14722,52248.527
C-45180,67913.984
C-28411,18000.06
C-28765,16774.307
C-35765,50965.586
C-19338,79.81068
C-21186,75299.875
C-8559,65484.184
C-19926,59084.586
C-21566,68395.96
C-42362,-144.80878
C-46746,39722.598
C-21480,126204.586
C-17207,123242.336
C-3752,-19.884108
C-26750,41020.71
C-42333,-306.6142
C-7896,74.64795
C-10811,46243.684
C-20053,25596.258
C-16910,230898.48
C-23003,141.49443
C-18549,25885.498
C-23408,67400.7
C-3759,43347.277
C-27064,51141.625
